day_type,hour,wm_start_time_step,wm_end_time_step,load_profile
2,16,18201,18210,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,17,18201,18210,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,18,18201,18210,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,19,18201,18210,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,-1,-1,[]
3,9,-1,-1,[]
3,10,18225,18234,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,11,18225,18234,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,12,18225,18234,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,13,18225,18234,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,14,18225,18234,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,15,18225,18234,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,16,18225,18234,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,17,18225,18234,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,18,18225,18234,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,19,18225,18234,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,-1,-1,[]
4,9,-1,-1,[]
4,10,18249,18258,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,11,18249,18258,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,12,18249,18258,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,13,18249,18258,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,14,18249,18258,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,15,18249,18258,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,16,18249,18258,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,17,18249,18258,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,18,18249,18258,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,19,18249,18258,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,-1,-1,[]
5,9,-1,-1,[]
5,10,18273,18282,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,11,18273,18282,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,12,18273,18282,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,13,18273,18282,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,14,18273,18282,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,15,18273,18282,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,16,18273,18282,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,17,18273,18282,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,18,18273,18282,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,19,18273,18282,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,18297,18306,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,11,18297,18306,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,12,18297,18306,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,13,18297,18306,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,14,18297,18306,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,15,18297,18306,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,16,18297,18306,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,17,18297,18306,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,18,18297,18306,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,19,18297,18306,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,18321,18330,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,11,18321,18330,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,12,18321,18330,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,13,18321,18330,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,14,18321,18330,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,15,18321,18330,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,16,18321,18330,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,17,18321,18330,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,18,18321,18330,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,19,18321,18330,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,-1,-1,[]
1,8,-1,-1,[]
1,9,-1,-1,[]
1,10,18345,18354,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,11,18345,18354,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,12,18345,18354,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,13,18345,18354,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,14,18345,18354,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,15,18345,18354,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,16,18345,18354,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,17,18345,18354,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,18,18345,18354,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,19,18345,18354,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,-1,-1,[]
2,8,-1,-1,[]
2,9,-1,-1,[]
2,10,18369,18378,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,11,18369,18378,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,12,18369,18378,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,13,18369,18378,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,14,18369,18378,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,15,18369,18378,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,16,18369,18378,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,17,18369,18378,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,18,18369,18378,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,19,18369,18378,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,-1,-1,[]
3,9,-1,-1,[]
3,10,18393,18402,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,11,18393,18402,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,12,18393,18402,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,13,18393,18402,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,14,18393,18402,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,15,18393,18402,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,16,18393,18402,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,17,18393,18402,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,18,18393,18402,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,19,18393,18402,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,-1,-1,[]
4,9,-1,-1,[]
4,10,18417,18426,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,11,18417,18426,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,12,18417,18426,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,13,18417,18426,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,14,18417,18426,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,15,18417,18426,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,16,18417,18426,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,17,18417,18426,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,18,18417,18426,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,19,18417,18426,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,-1,-1,[]
5,9,-1,-1,[]
5,10,18441,18450,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,11,18441,18450,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,12,18441,18450,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,13,18441,18450,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,14,18441,18450,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,15,18441,18450,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,16,18441,18450,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,17,18441,18450,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,18,18441,18450,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,19,18441,18450,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,18465,18474,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,11,18465,18474,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,12,18465,18474,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,13,18465,18474,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,14,18465,18474,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,15,18465,18474,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,16,18465,18474,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,17,18465,18474,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,18,18465,18474,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,19,18465,18474,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,18489,18498,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,11,18489,18498,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,12,18489,18498,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,13,18489,18498,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,14,18489,18498,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,15,18489,18498,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,16,18489,18498,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,17,18489,18498,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,18,18489,18498,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,19,18489,18498,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,-1,-1,[]
1,8,-1,-1,[]
1,9,-1,-1,[]
1,10,18513,18522,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,11,18513,18522,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,12,18513,18522,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,13,18513,18522,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,14,18513,18522,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,15,18513,18522,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,16,18513,18522,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,17,18513,18522,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,18,18513,18522,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,19,18513,18522,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,-1,-1,[]
2,8,-1,-1,[]
2,9,-1,-1,[]
2,10,18537,18546,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,11,18537,18546,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,12,18537,18546,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,13,18537,18546,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,14,18537,18546,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,15,18537,18546,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,16,18537,18546,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,17,18537,18546,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,18,18537,18546,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,19,18537,18546,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,-1,-1,[]
3,9,-1,-1,[]
3,10,18561,18570,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,11,18561,18570,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,12,18561,18570,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,13,18561,18570,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,14,18561,18570,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,15,18561,18570,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,16,18561,18570,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,17,18561,18570,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,18,18561,18570,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,19,18561,18570,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,-1,-1,[]
4,9,-1,-1,[]
4,10,18585,18594,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,11,18585,18594,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,12,18585,18594,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,13,18585,18594,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,14,18585,18594,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,15,18585,18594,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,16,18585,18594,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,17,18585,18594,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,18,18585,18594,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,19,18585,18594,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,-1,-1,[]
5,9,-1,-1,[]
5,10,18609,18618,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,11,18609,18618,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,12,18609,18618,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,13,18609,18618,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,14,18609,18618,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,15,18609,18618,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,16,18609,18618,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,17,18609,18618,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,18,18609,18618,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,19,18609,18618,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,18633,18642,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,11,18633,18642,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,12,18633,18642,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,13,18633,18642,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,14,18633,18642,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,15,18633,18642,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,16,18633,18642,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,17,18633,18642,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,18,18633,18642,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,19,18633,18642,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,18657,18666,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,11,18657,18666,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,12,18657,18666,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,13,18657,18666,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,14,18657,18666,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,15,18657,18666,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,16,18657,18666,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,17,18657,18666,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,18,18657,18666,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,19,18657,18666,"[44.000000, 52.800000, 44.000000, 35.200000]"
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,-1,-1,[]
1,8,-1,-1,[]
1,9,-1,-1,[]
1,10,18681,18690,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,11,18681,18690,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,12,18681,18690,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,13,18681,18690,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,14,18681,18690,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,15,18681,18690,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,16,18681,18690,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,17,18681,18690,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,18,18681,18690,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,19,18681,18690,"[44.000000, 52.800000, 44.000000, 35.200000]"
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,-1,-1,[]
2,8,-1,-1,[]
2,9,-1,-1,[]
2,10,18705,18714,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,11,18705,18714,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,12,18705,18714,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,13,18705,18714,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,14,18705,18714,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,15,18705,18714,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,16,18705,18714,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,17,18705,18714,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,18,18705,18714,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,19,18705,18714,"[44.000000, 52.800000, 44.000000, 35.200000]"
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,-1,-1,[]
3,9,-1,-1,[]
3,10,18729,18738,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,11,18729,18738,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,12,18729,18738,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,13,18729,18738,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,14,18729,18738,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,15,18729,18738,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,16,18729,18738,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,17,18729,18738,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,18,18729,18738,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,19,18729,18738,"[44.000000, 52.800000, 44.000000, 35.200000]"
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,-1,-1,[]
4,9,-1,-1,[]
4,10,18753,18762,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,11,18753,18762,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,12,18753,18762,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,13,18753,18762,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,14,18753,18762,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,15,18753,18762,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,16,18753,18762,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,17,18753,18762,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,18,18753,18762,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,19,18753,18762,"[44.000000, 52.800000, 44.000000, 35.200000]"
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,-1,-1,[]
5,9,-1,-1,[]
5,10,18777,18786,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,11,18777,18786,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,12,18777,18786,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,13,18777,18786,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,14,18777,18786,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,15,18777,18786,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,16,18777,18786,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,17,18777,18786,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,18,18777,18786,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,19,18777,18786,"[44.000000, 52.800000, 44.000000, 35.200000]"
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,18801,18810,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,11,18801,18810,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,12,18801,18810,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,13,18801,18810,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,14,18801,18810,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,15,18801,18810,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,16,18801,18810,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,17,18801,18810,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,18,18801,18810,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,19,18801,18810,"[44.000000, 52.800000, 44.000000, 35.200000]"
6,20,-1,-1,[]
