day_type,hour,wm_start_time_step,wm_end_time_step,load_profile
5,16,20118,20127,"[6.660000, 5.180000, 2.960000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,20190,20199,"[6.660000, 5.180000, 2.960000]"
1,8,20190,20199,"[6.660000, 5.180000, 2.960000]"
1,9,20190,20199,"[6.660000, 5.180000, 2.960000]"
1,10,20190,20199,"[6.660000, 5.180000, 2.960000]"
1,11,20190,20199,"[6.660000, 5.180000, 2.960000]"
1,12,20190,20199,"[6.660000, 5.180000, 2.960000]"
1,13,20190,20199,"[6.660000, 5.180000, 2.960000]"
1,14,20190,20199,"[6.660000, 5.180000, 2.960000]"
1,15,20190,20199,"[6.660000, 5.180000, 2.960000]"
1,16,20190,20199,"[6.660000, 5.180000, 2.960000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,20214,20223,"[6.660000, 5.180000, 2.960000]"
2,8,20214,20223,"[6.660000, 5.180000, 2.960000]"
2,9,20214,20223,"[6.660000, 5.180000, 2.960000]"
2,10,20214,20223,"[6.660000, 5.180000, 2.960000]"
2,11,20214,20223,"[6.660000, 5.180000, 2.960000]"
2,12,20214,20223,"[6.660000, 5.180000, 2.960000]"
2,13,20214,20223,"[6.660000, 5.180000, 2.960000]"
2,14,20214,20223,"[6.660000, 5.180000, 2.960000]"
2,15,20214,20223,"[6.660000, 5.180000, 2.960000]"
2,16,20214,20223,"[6.660000, 5.180000, 2.960000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,20238,20247,"[6.660000, 5.180000, 2.960000]"
3,8,20238,20247,"[6.660000, 5.180000, 2.960000]"
3,9,20238,20247,"[6.660000, 5.180000, 2.960000]"
3,10,20238,20247,"[6.660000, 5.180000, 2.960000]"
3,11,20238,20247,"[6.660000, 5.180000, 2.960000]"
3,12,20238,20247,"[6.660000, 5.180000, 2.960000]"
3,13,20238,20247,"[6.660000, 5.180000, 2.960000]"
3,14,20238,20247,"[6.660000, 5.180000, 2.960000]"
3,15,20238,20247,"[6.660000, 5.180000, 2.960000]"
3,16,20238,20247,"[6.660000, 5.180000, 2.960000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,20262,20271,"[6.660000, 5.180000, 2.960000]"
4,8,20262,20271,"[6.660000, 5.180000, 2.960000]"
4,9,20262,20271,"[6.660000, 5.180000, 2.960000]"
4,10,20262,20271,"[6.660000, 5.180000, 2.960000]"
4,11,20262,20271,"[6.660000, 5.180000, 2.960000]"
4,12,20262,20271,"[6.660000, 5.180000, 2.960000]"
4,13,20262,20271,"[6.660000, 5.180000, 2.960000]"
4,14,20262,20271,"[6.660000, 5.180000, 2.960000]"
4,15,20262,20271,"[6.660000, 5.180000, 2.960000]"
4,16,20262,20271,"[6.660000, 5.180000, 2.960000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,20286,20295,"[6.660000, 5.180000, 2.960000]"
5,8,20286,20295,"[6.660000, 5.180000, 2.960000]"
5,9,20286,20295,"[6.660000, 5.180000, 2.960000]"
5,10,20286,20295,"[6.660000, 5.180000, 2.960000]"
5,11,20286,20295,"[6.660000, 5.180000, 2.960000]"
5,12,20286,20295,"[6.660000, 5.180000, 2.960000]"
5,13,20286,20295,"[6.660000, 5.180000, 2.960000]"
5,14,20286,20295,"[6.660000, 5.180000, 2.960000]"
5,15,20286,20295,"[6.660000, 5.180000, 2.960000]"
5,16,20286,20295,"[6.660000, 5.180000, 2.960000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,20358,20367,"[6.660000, 5.180000, 2.960000]"
1,8,20358,20367,"[6.660000, 5.180000, 2.960000]"
1,9,20358,20367,"[6.660000, 5.180000, 2.960000]"
1,10,20358,20367,"[6.660000, 5.180000, 2.960000]"
1,11,20358,20367,"[6.660000, 5.180000, 2.960000]"
1,12,20358,20367,"[6.660000, 5.180000, 2.960000]"
1,13,20358,20367,"[6.660000, 5.180000, 2.960000]"
1,14,20358,20367,"[6.660000, 5.180000, 2.960000]"
1,15,20358,20367,"[6.660000, 5.180000, 2.960000]"
1,16,20358,20367,"[6.660000, 5.180000, 2.960000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,20382,20391,"[6.660000, 5.180000, 2.960000]"
2,8,20382,20391,"[6.660000, 5.180000, 2.960000]"
2,9,20382,20391,"[6.660000, 5.180000, 2.960000]"
2,10,20382,20391,"[6.660000, 5.180000, 2.960000]"
2,11,20382,20391,"[6.660000, 5.180000, 2.960000]"
2,12,20382,20391,"[6.660000, 5.180000, 2.960000]"
2,13,20382,20391,"[6.660000, 5.180000, 2.960000]"
2,14,20382,20391,"[6.660000, 5.180000, 2.960000]"
2,15,20382,20391,"[6.660000, 5.180000, 2.960000]"
2,16,20382,20391,"[6.660000, 5.180000, 2.960000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,20406,20415,"[6.660000, 5.180000, 2.960000]"
3,8,20406,20415,"[6.660000, 5.180000, 2.960000]"
3,9,20406,20415,"[6.660000, 5.180000, 2.960000]"
3,10,20406,20415,"[6.660000, 5.180000, 2.960000]"
3,11,20406,20415,"[6.660000, 5.180000, 2.960000]"
3,12,20406,20415,"[6.660000, 5.180000, 2.960000]"
3,13,20406,20415,"[6.660000, 5.180000, 2.960000]"
3,14,20406,20415,"[6.660000, 5.180000, 2.960000]"
3,15,20406,20415,"[6.660000, 5.180000, 2.960000]"
3,16,20406,20415,"[6.660000, 5.180000, 2.960000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,20430,20439,"[6.660000, 5.180000, 2.960000]"
4,8,20430,20439,"[6.660000, 5.180000, 2.960000]"
4,9,20430,20439,"[6.660000, 5.180000, 2.960000]"
4,10,20430,20439,"[6.660000, 5.180000, 2.960000]"
4,11,20430,20439,"[6.660000, 5.180000, 2.960000]"
4,12,20430,20439,"[6.660000, 5.180000, 2.960000]"
4,13,20430,20439,"[6.660000, 5.180000, 2.960000]"
4,14,20430,20439,"[6.660000, 5.180000, 2.960000]"
4,15,20430,20439,"[6.660000, 5.180000, 2.960000]"
4,16,20430,20439,"[6.660000, 5.180000, 2.960000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,20454,20463,"[6.660000, 5.180000, 2.960000]"
5,8,20454,20463,"[6.660000, 5.180000, 2.960000]"
5,9,20454,20463,"[6.660000, 5.180000, 2.960000]"
5,10,20454,20463,"[6.660000, 5.180000, 2.960000]"
5,11,20454,20463,"[6.660000, 5.180000, 2.960000]"
5,12,20454,20463,"[6.660000, 5.180000, 2.960000]"
5,13,20454,20463,"[6.660000, 5.180000, 2.960000]"
5,14,20454,20463,"[6.660000, 5.180000, 2.960000]"
5,15,20454,20463,"[6.660000, 5.180000, 2.960000]"
5,16,20454,20463,"[6.660000, 5.180000, 2.960000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,20526,20535,"[6.660000, 5.180000, 2.960000]"
1,8,20526,20535,"[6.660000, 5.180000, 2.960000]"
1,9,20526,20535,"[6.660000, 5.180000, 2.960000]"
1,10,20526,20535,"[6.660000, 5.180000, 2.960000]"
1,11,20526,20535,"[6.660000, 5.180000, 2.960000]"
1,12,20526,20535,"[6.660000, 5.180000, 2.960000]"
1,13,20526,20535,"[6.660000, 5.180000, 2.960000]"
1,14,20526,20535,"[6.660000, 5.180000, 2.960000]"
1,15,20526,20535,"[6.660000, 5.180000, 2.960000]"
1,16,20526,20535,"[6.660000, 5.180000, 2.960000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,20550,20559,"[6.660000, 5.180000, 2.960000]"
2,8,20550,20559,"[6.660000, 5.180000, 2.960000]"
2,9,20550,20559,"[6.660000, 5.180000, 2.960000]"
2,10,20550,20559,"[6.660000, 5.180000, 2.960000]"
2,11,20550,20559,"[6.660000, 5.180000, 2.960000]"
2,12,20550,20559,"[6.660000, 5.180000, 2.960000]"
2,13,20550,20559,"[6.660000, 5.180000, 2.960000]"
2,14,20550,20559,"[6.660000, 5.180000, 2.960000]"
2,15,20550,20559,"[6.660000, 5.180000, 2.960000]"
2,16,20550,20559,"[6.660000, 5.180000, 2.960000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,20574,20583,"[6.660000, 5.180000, 2.960000]"
3,8,20574,20583,"[6.660000, 5.180000, 2.960000]"
3,9,20574,20583,"[6.660000, 5.180000, 2.960000]"
3,10,20574,20583,"[6.660000, 5.180000, 2.960000]"
3,11,20574,20583,"[6.660000, 5.180000, 2.960000]"
3,12,20574,20583,"[6.660000, 5.180000, 2.960000]"
3,13,20574,20583,"[6.660000, 5.180000, 2.960000]"
3,14,20574,20583,"[6.660000, 5.180000, 2.960000]"
3,15,20574,20583,"[6.660000, 5.180000, 2.960000]"
3,16,20574,20583,"[6.660000, 5.180000, 2.960000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,20598,20607,"[6.660000, 5.180000, 2.960000]"
4,8,20598,20607,"[6.660000, 5.180000, 2.960000]"
4,9,20598,20607,"[6.660000, 5.180000, 2.960000]"
4,10,20598,20607,"[6.660000, 5.180000, 2.960000]"
4,11,20598,20607,"[6.660000, 5.180000, 2.960000]"
4,12,20598,20607,"[6.660000, 5.180000, 2.960000]"
4,13,20598,20607,"[6.660000, 5.180000, 2.960000]"
4,14,20598,20607,"[6.660000, 5.180000, 2.960000]"
4,15,20598,20607,"[6.660000, 5.180000, 2.960000]"
4,16,20598,20607,"[6.660000, 5.180000, 2.960000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,20622,20631,"[6.660000, 5.180000, 2.960000]"
5,8,20622,20631,"[6.660000, 5.180000, 2.960000]"
5,9,20622,20631,"[6.660000, 5.180000, 2.960000]"
5,10,20622,20631,"[6.660000, 5.180000, 2.960000]"
5,11,20622,20631,"[6.660000, 5.180000, 2.960000]"
5,12,20622,20631,"[6.660000, 5.180000, 2.960000]"
5,13,20622,20631,"[6.660000, 5.180000, 2.960000]"
5,14,20622,20631,"[6.660000, 5.180000, 2.960000]"
5,15,20622,20631,"[6.660000, 5.180000, 2.960000]"
5,16,20622,20631,"[6.660000, 5.180000, 2.960000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,20694,20703,"[6.660000, 5.180000, 2.960000]"
1,8,20694,20703,"[6.660000, 5.180000, 2.960000]"
1,9,20694,20703,"[6.660000, 5.180000, 2.960000]"
1,10,20694,20703,"[6.660000, 5.180000, 2.960000]"
1,11,20694,20703,"[6.660000, 5.180000, 2.960000]"
1,12,20694,20703,"[6.660000, 5.180000, 2.960000]"
1,13,20694,20703,"[6.660000, 5.180000, 2.960000]"
1,14,20694,20703,"[6.660000, 5.180000, 2.960000]"
1,15,20694,20703,"[6.660000, 5.180000, 2.960000]"
1,16,20694,20703,"[6.660000, 5.180000, 2.960000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,20718,20727,"[6.660000, 5.180000, 2.960000]"
2,8,20718,20727,"[6.660000, 5.180000, 2.960000]"
2,9,20718,20727,"[6.660000, 5.180000, 2.960000]"
2,10,20718,20727,"[6.660000, 5.180000, 2.960000]"
2,11,20718,20727,"[6.660000, 5.180000, 2.960000]"
2,12,20718,20727,"[6.660000, 5.180000, 2.960000]"
2,13,20718,20727,"[6.660000, 5.180000, 2.960000]"
2,14,20718,20727,"[6.660000, 5.180000, 2.960000]"
2,15,20718,20727,"[6.660000, 5.180000, 2.960000]"
2,16,20718,20727,"[6.660000, 5.180000, 2.960000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,20742,20751,"[6.660000, 5.180000, 2.960000]"
3,8,20742,20751,"[6.660000, 5.180000, 2.960000]"
3,9,20742,20751,"[6.660000, 5.180000, 2.960000]"
3,10,20742,20751,"[6.660000, 5.180000, 2.960000]"
3,11,20742,20751,"[6.660000, 5.180000, 2.960000]"
3,12,20742,20751,"[6.660000, 5.180000, 2.960000]"
3,13,20742,20751,"[6.660000, 5.180000, 2.960000]"
3,14,20742,20751,"[6.660000, 5.180000, 2.960000]"
3,15,20742,20751,"[6.660000, 5.180000, 2.960000]"
3,16,20742,20751,"[6.660000, 5.180000, 2.960000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,20766,20775,"[6.660000, 5.180000, 2.960000]"
4,8,20766,20775,"[6.660000, 5.180000, 2.960000]"
4,9,20766,20775,"[6.660000, 5.180000, 2.960000]"
4,10,20766,20775,"[6.660000, 5.180000, 2.960000]"
4,11,20766,20775,"[6.660000, 5.180000, 2.960000]"
4,12,20766,20775,"[6.660000, 5.180000, 2.960000]"
4,13,20766,20775,"[6.660000, 5.180000, 2.960000]"
4,14,20766,20775,"[6.660000, 5.180000, 2.960000]"
4,15,20766,20775,"[6.660000, 5.180000, 2.960000]"
4,16,20766,20775,"[6.660000, 5.180000, 2.960000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,20790,20799,"[6.660000, 5.180000, 2.960000]"
5,8,20790,20799,"[6.660000, 5.180000, 2.960000]"
5,9,20790,20799,"[6.660000, 5.180000, 2.960000]"
5,10,20790,20799,"[6.660000, 5.180000, 2.960000]"
5,11,20790,20799,"[6.660000, 5.180000, 2.960000]"
5,12,20790,20799,"[6.660000, 5.180000, 2.960000]"
5,13,20790,20799,"[6.660000, 5.180000, 2.960000]"
5,14,20790,20799,"[6.660000, 5.180000, 2.960000]"
5,15,20790,20799,"[6.660000, 5.180000, 2.960000]"
5,16,20790,20799,"[6.660000, 5.180000, 2.960000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,20862,20871,"[6.660000, 5.180000, 2.960000]"
1,8,20862,20871,"[6.660000, 5.180000, 2.960000]"
1,9,20862,20871,"[6.660000, 5.180000, 2.960000]"
1,10,20862,20871,"[6.660000, 5.180000, 2.960000]"
1,11,20862,20871,"[6.660000, 5.180000, 2.960000]"
1,12,20862,20871,"[6.660000, 5.180000, 2.960000]"
1,13,20862,20871,"[6.660000, 5.180000, 2.960000]"
1,14,20862,20871,"[6.660000, 5.180000, 2.960000]"
1,15,20862,20871,"[6.660000, 5.180000, 2.960000]"
1,16,20862,20871,"[6.660000, 5.180000, 2.960000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,20886,20895,"[6.660000, 5.180000, 2.960000]"
2,8,20886,20895,"[6.660000, 5.180000, 2.960000]"
2,9,20886,20895,"[6.660000, 5.180000, 2.960000]"
2,10,20886,20895,"[6.660000, 5.180000, 2.960000]"
2,11,20886,20895,"[6.660000, 5.180000, 2.960000]"
2,12,20886,20895,"[6.660000, 5.180000, 2.960000]"
2,13,20886,20895,"[6.660000, 5.180000, 2.960000]"
2,14,20886,20895,"[6.660000, 5.180000, 2.960000]"
2,15,20886,20895,"[6.660000, 5.180000, 2.960000]"
